336
0,1.018692,4.360000,78
1,1.112149,3.400000,82
2,1.169811,3.024390,82
3,1.216981,2.804348,85
4,1.288462,2.576923,88
5,1.339806,2.421053,91
6,1.405941,2.290323,91
7,1.450000,2.164179,93
8,1.520408,2.069444,94
9,1.583333,1.974026,96
10,1.648936,1.913580,96
11,1.736264,1.837209,97
12,1.818182,1.777778,98
13,1.883721,1.705263,98
14,1.975904,1.656566,99
15,2.075000,1.596154,100
16,1.026455,4.311111,139
17,1.078534,3.745455,147
18,1.109375,3.491803,149
19,1.140625,3.268657,153
20,1.165803,3.082192,155
21,1.196891,2.961539,158
22,1.222798,2.809524,158
23,1.248705,2.707865,157
24,1.274611,2.617021,162
25,1.300518,2.535353,164
26,1.328125,2.451923,169
27,1.356021,2.376147,171
28,1.389474,2.315789,172
29,1.419355,2.222222,174
30,1.433862,2.185484,176
31,1.462766,2.148438,178
32,1.494624,2.090225,180
33,1.527174,2.051095,181
34,1.551913,2.000000,179
35,1.580111,1.958904,182
36,1.614525,1.926667,184
37,1.644068,1.877419,183
38,1.683908,1.842767,184
39,1.715116,1.809816,183
40,1.757396,1.778443,185
41,1.784431,1.742690,185
42,1.823171,1.718391,183
43,1.875000,1.685393,186
44,1.917197,1.653846,188
45,1.967320,1.627027,187
46,2.020134,1.592593,186
47,2.075342,1.578125,183
48,1.049834,4.328767,222
49,1.081433,3.905882,219
50,1.100324,3.736264,252
51,1.118971,3.587629,254
52,1.133758,3.456311,256
53,1.151899,3.339450,263
54,1.166667,3.226087,266
55,1.177570,3.150000,267
56,1.192547,3.047619,274
57,1.206790,2.984733,276
58,1.217791,2.897810,277
59,1.235474,2.845070,280
60,1.248485,2.783784,286
61,1.262840,2.732026,289
62,1.271903,2.664557,291
63,1.283133,2.613497,291
64,1.297297,2.571429,300
65,1.308383,2.526011,300
66,1.323353,2.483146,298
67,1.334328,2.442623,300
68,1.345238,2.404255,307
69,1.360119,2.367876,305
70,1.367952,2.340101,308
71,1.379822,2.301980,312
72,1.391691,2.276699,311
73,1.407738,2.252381,316
74,1.419643,2.218605,320
75,1.431548,2.196347,312
76,1.440476,2.170403,323
77,1.456716,2.140351,322
78,1.473054,2.120690,327
79,1.479042,2.093220,325
80,1.492492,2.070833,326
81,1.501502,2.049180,330
82,1.512048,2.024194,332
83,1.533333,2.007936,334
84,1.541033,1.980469,331
85,1.554878,1.961538,336
86,1.570552,1.946768,334
87,1.584615,1.936090,335
88,1.601852,1.915129,338
89,1.610592,1.886861,340
90,1.626959,1.866907,333
91,1.641509,1.857651,336
92,1.653968,1.828070,341
93,1.670927,1.815972,342
94,1.679487,1.800687,342
95,1.701299,1.776271,343
96,1.722222,1.768456,343
97,1.735974,1.747508,342
98,1.753333,1.730263,342
99,1.771044,1.713355,341
100,1.789116,1.696774,343
101,1.807560,1.680511,343
102,1.829861,1.673016,338
103,1.848592,1.650943,341
104,1.875000,1.635514,339
105,1.895307,1.620370,342
106,1.919118,1.601227,336
107,1.944030,1.583587,324
108,1.973384,1.567976,336
109,2.007752,1.555556,337
110,2.031496,1.535714,334
111,2.064257,1.516224,333
112,1.078431,4.325843,313
113,1.108333,3.990000,322
114,1.120879,3.813084,326
