336
0,0.925926,4.545455,73
1,1.074074,3.222222,77
2,1.148148,2.818182,79
3,1.200000,2.538461,81
4,1.296296,2.333333,84
5,1.370370,2.176471,86
6,1.444444,2.052632,88
7,1.528302,1.975610,89
8,1.603774,1.888889,91
9,1.692308,1.795918,93
10,1.769231,1.769231,94
11,1.862745,1.696429,95
12,1.960000,1.661017,96
13,2.020000,1.603175,97
14,2.122449,1.575758,98
15,2.183673,1.528571,100
16,0.920792,4.428571,136
17,1.000000,3.607143,141
18,1.039604,3.281250,144
19,1.068627,3.027778,147
20,1.117647,2.850000,150
21,1.156863,2.681818,150
22,1.194175,2.562500,153
23,1.233010,2.490196,155
24,1.271845,2.381818,158
25,1.310680,2.288136,161
26,1.339806,2.190476,163
27,1.378641,2.151515,164
28,1.417476,2.085714,167
29,1.446602,2.041096,168
30,1.500000,1.987013,171
31,1.529412,1.925926,173
32,1.568627,1.882353,173
33,1.598039,1.852273,176
34,1.643564,1.824176,175
35,1.673267,1.778947,177
36,1.710000,1.762887,180
37,1.757576,1.722772,177
38,1.787879,1.701923,181
39,1.836735,1.666667,181
40,1.876289,1.639640,183
41,1.927083,1.622807,184
42,1.968421,1.598291,183
43,2.021277,1.570248,185
44,2.064516,1.560976,186
45,2.108696,1.527559,186
46,2.153846,1.507692,185
47,2.200000,1.488722,186
48,0.918605,4.514286,235
49,0.965116,3.860465,238
50,0.988304,3.673913,252
51,1.011494,3.450980,254
52,1.034286,3.290909,258
53,1.050847,3.152542,261
54,1.073034,3.031746,264
55,1.094972,2.925373,267
56,1.116667,2.830986,272
57,1.138889,2.770270,275
58,1.160221,2.658228,277
59,1.175824,2.609756,280
60,1.196721,2.546512,283
61,1.211957,2.477778,284
62,1.220430,2.440860,289
63,1.254054,2.391752,289
64,1.268817,2.336634,295
65,1.290323,2.285714,295
66,1.304813,2.259259,294
67,1.320856,2.205357,300
68,1.328042,2.182609,302
69,1.356383,2.142857,304
70,1.377660,2.122951,306
71,1.393617,2.079365,307
72,1.409575,2.054264,309
73,1.423280,2.037879,311
74,1.439153,2.000000,314
75,1.455027,1.978417,312
76,1.478723,1.957747,317
77,1.492064,1.931507,318
78,1.515957,1.925676,319
79,1.531915,1.894737,323
80,1.542553,1.870968,323
81,1.558511,1.854430,325
82,1.582888,1.838509,325
83,1.598930,1.823171,326
84,1.609626,1.802395,329
85,1.634409,1.788235,329
86,1.645161,1.768786,330
87,1.670270,1.755682,329
88,1.684783,1.731844,333
89,1.710382,1.729282,335
90,1.715847,1.697297,333
91,1.736264,1.689840,332
92,1.752747,1.678947,336
93,1.777778,1.658031,337
94,1.788889,1.642857,337
95,1.810056,1.636364,339
96,1.837079,1.635000,338
97,1.852273,1.605911,339
98,1.880000,1.604878,340
99,1.897143,1.596154,338
100,1.919075,1.580952,340
101,1.947674,1.572770,340
102,1.964706,1.546296,338
103,1.982353,1.545872,340
104,2.005988,1.529680,337
105,2.036144,1.515695,337
106,2.060976,1.502222,338
107,2.092592,1.493392,333
108,2.104938,1.476190,337
109,2.138365,1.465517,338
110,2.151899,1.452991,337
111,2.198718,1.453390,336
112,0.920930,4.500000,323
113,0.953917,3.980769,330
114,0.976744,3.750000,334
115,0.995475,3.666667,338
116,1.013699,3.468750,342
117,1.031532,3.367647,346
118,1.045045,3.222222,350
119,1.062500,3.131579,355
120,1.073913,3.049383,356
121,1.090909,2.964706,362
122,1.103448,2.909091,364
123,1.115385,2.806452,368
124,1.131356,2.752577,373
125,1.147679,2.693069,374
126,1.163866,2.663461,378
127,1.175000,2.611111,383
128,1.185950,2.562500,384
129,1.197531,2.508621,388
130,1.213115,2.466667,386
131,1.224490,2.439024,394
132,1.239837,2.401575,396
133,1.251012,2.376923,397
134,1.262097,2.335821,402
135,1.273092,2.313869,403
136,1.288000,2.283688,409
137,1.294821,2.241379,410
138,1.309524,2.229730,410
139,1.321429,2.205298,411
140,1.332016,2.174194,416
141,1.342520,2.158228,417
142,1.354331,2.123457,420
143,1.346154,2.121212,424
144,1.369650,2.095238,426
145,1.385214,2.081871,428
146,1.396887,2.051429,430
147,1.403101,2.033708,432
148,1.418605,2.022099,430
149,1.420849,2.000000,435
150,1.436293,1.989305,434
151,1.447876,1.973684,439
152,1.453846,1.968750,437
153,1.465385,1.943878,440
154,1.473077,1.924623,440
155,1.486590,1.920792,444
156,1.496154,1.897561,445
157,1.509579,1.894231,446
158,1.521235,1.885167,449
159,1.532819,1.872642,445
160,1.534615,1.847222,449
161,1.554264,1.847926,450
162,1.559846,1.819820,451
163,1.569231,1.821429,454
164,1.575290,1.797357,455
165,1.589147,1.782609,456
166,1.603113,1.791304,456
167,1.610895,1.761702,458
168,1.625000,1.762712,456
169,1.632812,1.741667,460
170,1.642023,1.743802,456
171,1.652344,1.733607,459
172,1.664032,1.718367,461
173,1.679842,1.713710,462
174,1.683794,1.690476,462
175,1.698413,1.678431,464
176,1.705179,1.685039,459
177,1.724696,1.677165,459
178,1.733871,1.653846,460
179,1.737903,1.645038,461
180,1.752033,1.632576,460
181,1.765000,1.628500,461
182,1.776423,1.624535,460
183,1.789256,1.615672,461
184,1.805785,1.600733,459
185,1.820833,1.589091,462
186,1.832636,1.586957,462
187,1.848101,1.575540,460
188,1.860170,1.567857,462
189,1.868085,1.562278,459
190,1.888412,1.549296,458
191,1.896552,1.543860,456
192,1.917391,1.531250,461
193,1.925110,1.527972,458
194,1.942478,1.519031,459
195,1.960177,1.511945,457
196,1.977679,1.506803,450
197,1.990950,1.491525,453
198,2.009091,1.483222,456
199,2.032258,1.474916,456
200,2.046512,1.461794,455
201,2.061033,1.453642,454
202,2.080569,1.444079,448
203,2.105263,1.437909,452
204,2.126214,1.426710,451
205,2.142157,1.418831,447
206,2.174129,1.409677,448
207,2.185930,1.398714,448
208,0.925000,4.440000,385
209,0.956710,4.018182,398
210,0.974138,3.830508,400
211,0.987552,3.661538,404
212,1.008547,3.522388,409
213,1.020492,3.410959,415
214,1.032000,3.307692,420
