336
0,1.000000,4.633333,78
1,1.080000,4.655172,82
2,1.256637,3.155555,82
3,1.358209,2.757576,85
4,1.426471,2.552632,88
5,1.492064,2.410256,91
6,1.550725,2.229167,91
7,1.630769,2.120000,93
8,1.721311,2.019231,94
9,1.812500,1.966102,96
10,1.866667,1.866667,96
11,1.967742,1.820896,97
12,2.087719,1.750000,98
13,2.166667,1.671429,98
14,2.309091,1.649351,99
15,2.437500,1.581081,100
16,2.415929,1.654545,139
17,1.162602,3.666667,147
18,1.198413,3.431818,149
19,1.229008,3.220000,153
20,1.270677,3.072727,155
21,1.305344,2.898305,158
22,1.340909,2.765625,158
23,1.379032,2.671875,157
24,1.404959,2.575758,162
25,1.443548,2.486111,164
26,1.475410,2.400000,169
27,1.512195,2.325000,171
28,1.546154,2.258427,172
29,1.582677,2.208791,174
30,1.610687,2.153061,176
31,1.648438,2.089109,178
32,1.669231,2.028037,180
33,1.721311,2.000000,181
34,1.754237,1.952830,179
35,1.789474,1.924528,182
36,1.837607,1.885965,184
37,1.888889,1.857143,183
38,1.928571,1.830508,184
39,1.973684,1.785714,183
40,2.016949,1.750000,185
41,2.070175,1.722628,185
42,2.114035,1.697183,183
43,2.165217,1.660000,186
44,2.228571,1.636364,188
45,2.274510,1.611111,187
46,2.352941,1.589404,186
47,2.419048,1.567901,183
48,1.115741,4.303571,222
49,1.161572,3.911765,219
50,1.178404,3.746269,252
51,1.123188,3.689189,254
52,1.230435,3.451220,256
53,1.180451,3.329268,263
54,1.264069,3.208791,266
55,1.288210,3.105263,267
56,1.302128,3.029703,274
57,1.318966,2.942308,276
58,1.334821,2.875000,277
59,1.348416,2.811321,280
60,1.367089,2.745763,286
61,1.382222,2.681035,289
62,1.401674,2.637795,291
63,1.419214,2.579365,291
64,1.425532,2.537879,300
65,1.444444,2.496000,300
66,1.464115,2.448000,298
67,1.478469,2.414062,300
68,1.495413,2.362319,307
69,1.509524,2.348148,305
70,1.526570,2.306569,308
71,1.542601,2.278146,312
72,1.558140,2.233333,311
73,1.578947,2.214765,316
74,1.587156,2.176101,320
75,1.600917,2.141104,312
76,1.619658,2.117318,323
77,1.638498,2.102410,322
78,1.652174,2.085366,327
79,1.668269,2.053254,325
80,1.681159,2.035088,326
81,1.703349,2.034286,330
82,1.718894,2.005376,332
83,1.732143,1.969543,334
84,1.753623,1.962162,331
85,1.772947,1.941799,336
86,1.789216,1.921053,334
87,1.809524,1.909548,335
88,1.815668,1.885167,338
